country,child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp
Turkmenistan,0.7929433611884865,1.136762217021778,-1.0380434782608692,0.041626747732402276,-0.0010489178828867213,-0.4129053692458948,-0.45217391304347726,0.20143884892086328,-0.02051989230371461
Uganda,1.1457753017641596,-0.8363826885154138,0.7309782608695647,-0.5812188546072339,-0.9741615350075329,0.4891702010024456,-1.417391304347826,1.7937649880095925,-0.87331053962038
Ukraine,-0.1411327762302693,0.40300748343718,0.38043478260869534,0.25892877828992056,-0.126228337462347,0.6997320068593759,-0.23478260869565118,-0.46522781774580346,-0.19113011536334776
United Arab Emirates,-0.19870009285051068,1.1664598563183408,-0.7228260869565215,0.6267130438438439,0.915794564552126,0.6348315997849735,0.295652173913044,-0.2589928057553957,0.8555420015656167
United Kingdom,-0.26183844011142066,-0.27169951509826495,0.9021739130434779,-0.4840135163227953,0.6734205974674761,-0.5432580665487949,0.6260869565217394,-0.23501199040767395,0.900368312220819
United States,-0.22284122562674094,-1.1549547674621667,3.146739130434781,-1.2661516057733229,0.8356550191341441,-0.6124752228325137,0.4869565217391312,-0.2302158273381296,0.9930815310461019
Uruguay,-0.1615598885793872,-0.35572927985150427,0.5516304347826083,-0.7311840816278762,0.2820533389466909,-0.05530906043098861,0.28695652173913144,-0.15827338129496407,0.39779660237566467
Uzbekistan,0.3156917363045496,-0.12673401747299287,-0.13858695652173925,-0.585744857193193,-0.4456555488376808,0.9070436376202601,-0.3739130434782606,-0.03357314148681069,-0.5163515128879803
Vanuatu,0.18384401114206125,0.38790551708231363,-0.29076086956521735,0.30893599070380956,-0.6349559550041082,-0.36330151451007753,-0.8782608695652169,0.5227817745803357,-0.19113011536334776
Venezuela,-0.040854224698235825,-0.2587961409519194,-0.38315217391304335,-1.1532437103986684,0.26341434076936737,2.2660874511128606,0.20000000000000098,0.028776978417266213,0.45132334812880565
Vietnam,0.07428040854224698,1.0430448488994013,0.14130434782608678,1.0507668683852844,-0.4157598335487221,0.6051922561545745,0.0,-0.22062350119904087,-0.5384393389773826
Yemen,0.6870937790157846,-0.1956655500510043,-0.3097826086956522,-0.3337818371940227,-0.41692334901633615,1.3133322113562096,-0.48695652173912995,1.0839328537170263,-0.5384393389773826
Zambia,1.1847725162488394,0.07276545254453255,-0.11684782608695664,-0.4796981782056249,-0.5796213277622304,0.7417178302522034,-1.8347826086956516,1.4340527577937652,-0.49244062447016623
